seqnames,start,end,ID,Name,Description,z_score
Lcu.1GRN.Chr3,316962575,316964883,Lcu.1GRN.3g042160,Lcu.1GRN.3g042160,Protein FAR1-RELATED SEQUENCE,5.277901767
Lcu.1GRN.Chr6,59854284,59856451,Lcu.1GRN.6g007970,Lcu.1GRN.6g007970,Protein FAR1-RELATED SEQUENCE,4.791117311
Lcu.1GRN.Chr3,349044438,349047205,Lcu.1GRN.3g048170,Lcu.1GRN.3g048170,Protein FAR1-RELATED SEQUENCE,4.594173006
Lcu.1GRN.Chr4,288881275,288882354,Lcu.1GRN.4g034160,Lcu.1GRN.4g034160,Protein FAR1-RELATED SEQUENCE 6,9.514331107
Lcu.1GRN.Chr2,400165679,400171074,Lcu.1GRN.2g054030,Lcu.1GRN.2g054030,Protein farnesyltransferase subunit beta,4.80147988
Lcu.1GRN.Chr4,288766444,288766800,Lcu.1GRN.4g034120,Lcu.1GRN.4g034120,Protein GIGANTEA,9.514331107
Lcu.1GRN.Chr3,251347309,251356744,Lcu.1GRN.3g030300,Lcu.1GRN.3g030300,Protein Jade-1,4.700420249
Lcu.1GRN.Chr3,385043164,385049654,Lcu.1GRN.3g054810,Lcu.1GRN.3g054810,Protein kinase domain-containing protein,8.567536692
Lcu.1GRN.Chr4,324925120,324949855,Lcu.1GRN.4g039510,Lcu.1GRN.4g039510,Protein kinase domain-containing protein,8.04279485
Lcu.1GRN.Chr2,135648037,135657342,Lcu.1GRN.2g026050,Lcu.1GRN.2g026050,Protein kinase domain-containing protein,7.847914807
Lcu.1GRN.Chr4,488865956,488870337,Lcu.1GRN.4g071130,Lcu.1GRN.4g071130,Protein kinase domain-containing protein,7.14254818
Lcu.1GRN.Chr2,318847849,318848212,Lcu.1GRN.2g042870,Lcu.1GRN.2g042870,Protein kinase domain-containing protein,6.453604948
Lcu.1GRN.Chr4,33241781,33243146,Lcu.1GRN.4g006880,Lcu.1GRN.4g006880,Protein kinase domain-containing protein,6.325321126
Lcu.1GRN.Chr7,4287520,4295167,Lcu.1GRN.7g002290,Lcu.1GRN.7g002290,Protein kinase domain-containing protein,6.272664414
Lcu.1GRN.Chr7,648870754,648873104,Lcu.1GRN.7g077960,Lcu.1GRN.7g077960,Protein kinase domain-containing protein,5.577933041
Lcu.1GRN.Chr2,415561656,415564684,Lcu.1GRN.2g056280,Lcu.1GRN.2g056280,Protein kinase domain-containing protein,5.429720314
Lcu.1GRN.Chr2,399762648,399765819,Lcu.1GRN.2g053980,Lcu.1GRN.2g053980,Protein kinase domain-containing protein,4.80147988
Lcu.1GRN.Chr4,488870643,488871414,Lcu.1GRN.4g071140,Lcu.1GRN.4g071140,Protein LURP-one-related 17,7.14254818
Lcu.1GRN.Chr6,373732596,373734389,Lcu.1GRN.6g047540,Lcu.1GRN.6g047540,protein MAIN-LIKE 1-like,9.646916359
Lcu.1GRN.Chr4,488428037,488428712,Lcu.1GRN.4g071000,Lcu.1GRN.4g071000,protein MAIN-LIKE 1-like,7.14254818
Lcu.1GRN.Chr4,488453599,488454231,Lcu.1GRN.4g071010,Lcu.1GRN.4g071010,protein MAIN-LIKE 1-like,7.14254818
Lcu.1GRN.Chr3,316960117,316962238,Lcu.1GRN.3g042150,Lcu.1GRN.3g042150,protein MAIN-LIKE 1-like,5.277901767
Lcu.1GRN.Chr6,59849249,59853907,Lcu.1GRN.6g007960,Lcu.1GRN.6g007960,protein MAIN-LIKE 1-like,4.791117311
Lcu.1GRN.Chr3,349042404,349044529,Lcu.1GRN.3g048160,Lcu.1GRN.3g048160,protein MAIN-LIKE 1-like,4.594173006
Lcu.1GRN.Chr6,59829306,59832365,Lcu.1GRN.6g007940,Lcu.1GRN.6g007940,Protein MEI2-like 4,4.791117311
Lcu.1GRN.Chr7,649152587,649156546,Lcu.1GRN.7g078210,Lcu.1GRN.7g078210,Protein NPGR2,5.841878134
Lcu.1GRN.Chr4,499158956,499161492,Lcu.1GRN.4g073870,Lcu.1GRN.4g073870,protein NRT1/ PTR FAMILY 1.2-like,6.685403491
Lcu.1GRN.Chr6,342277421,342279234,Lcu.1GRN.6g042780,Lcu.1GRN.6g042780,protein NRT1/ PTR FAMILY 3.1-like,8.299012522
Lcu.1GRN.Chr6,342296472,342299632,Lcu.1GRN.6g042790,Lcu.1GRN.6g042790,protein NRT1/ PTR FAMILY 3.1-like,8.299012522
Lcu.1GRN.Chr6,342384891,342393242,Lcu.1GRN.6g042810,Lcu.1GRN.6g042810,protein NRT1/ PTR FAMILY 3.1-like,8.299012522
Lcu.1GRN.Chr6,342395135,342398137,Lcu.1GRN.6g042820,Lcu.1GRN.6g042820,protein NRT1/ PTR FAMILY 3.1-like,8.299012522
Lcu.1GRN.Chr2,135759809,135760966,Lcu.1GRN.2g026100,Lcu.1GRN.2g026100,Protein NRT1/ PTR FAMILY 8.3,7.040905805
Lcu.1GRN.Chr4,499229812,499231818,Lcu.1GRN.4g073910,Lcu.1GRN.4g073910,Protein NUCLEAR FUSION DEFECTIVE 6;  chloroplastic/mitochondrial-like,6.685403491
Lcu.1GRN.Chr4,114269908,114270238,Lcu.1GRN.4g016100,Lcu.1GRN.4g016100,Protein NUCLEAR FUSION DEFECTIVE 6;  chloroplastic/mitochondrial-like,6.446870086
Lcu.1GRN.Chr4,114628073,114632404,Lcu.1GRN.4g016190,Lcu.1GRN.4g016190,protein OBERON 4,5.743431573
Lcu.1GRN.Chr6,274657270,274657927,Lcu.1GRN.6g031820,Lcu.1GRN.6g031820,protein ORANGE;  chloroplastic,4.738840699
Lcu.1GRN.Chr2,416088130,416091741,Lcu.1GRN.2g056450,Lcu.1GRN.2g056450,Protein OSB3;  chloroplastic/mitochondrial,19.53742735
Lcu.1GRN.Chr6,339803632,339805176,Lcu.1GRN.6g042190,Lcu.1GRN.6g042190,Protein PHYTOCHROME KINASE SUBSTRATE 4,4.798710007
Lcu.1GRN.Chr7,648930412,648935845,Lcu.1GRN.7g078000,Lcu.1GRN.7g078000,Protein PIN-LIKES 3,5.577933041
Lcu.1GRN.Chr2,136551194,136551529,Lcu.1GRN.2g026210,Lcu.1GRN.2g026210,Protein polybromo-1,5.753268506
Lcu.1GRN.Chr2,136577041,136577674,Lcu.1GRN.2g026270,Lcu.1GRN.2g026270,Protein polybromo-1,5.753268506
Lcu.1GRN.Chr7,649260266,649270818,Lcu.1GRN.7g078290,Lcu.1GRN.7g078290,Protein PYRICULARIA ORYZAE RESISTANCE 21-like,5.841878134
Lcu.1GRN.Chr7,631126522,631127724,Lcu.1GRN.7g069630,Lcu.1GRN.7g069630,Protein RCC2,6.381848133
Lcu.1GRN.Chr6,398737412,398738617,Lcu.1GRN.6g052780,Lcu.1GRN.6g052780,Protein RER1,7.046604907
Lcu.1GRN.Chr6,340827241,340828485,Lcu.1GRN.6g042530,Lcu.1GRN.6g042530,protein ROOT PRIMORDIUM DEFECTIVE 1,6.281792177
Lcu.1GRN.Chr6,332518989,332526320,Lcu.1GRN.6g040660,Lcu.1GRN.6g040660,protein RRP6-like 2,5.326029949
Lcu.1GRN.Chr2,416068314,416069913,Lcu.1GRN.2g056410,Lcu.1GRN.2g056410,Protein SCAI,19.53742735
Lcu.1GRN.Chr7,649608687,649608917,Lcu.1GRN.7g078600,Lcu.1GRN.7g078600,Protein SLOW WALKER 1,4.726987658
Lcu.1GRN.Chr4,498798029,498798715,Lcu.1GRN.4g073800,Lcu.1GRN.4g073800,protein SPEAR3-like,6.130004398
Lcu.1GRN.Chr2,1876035,1878588,Lcu.1GRN.2g001080,Lcu.1GRN.2g001080,protein SUPPRESSOR OF GENE SILENCING 3-like,5.301144802
Lcu.1GRN.Chr6,340853718,340857355,Lcu.1GRN.6g042540,Lcu.1GRN.6g042540,Protein sym-1,6.645337919
Lcu.1GRN.Chr4,499198597,499204117,Lcu.1GRN.4g073890,Lcu.1GRN.4g073890,protein tesmin/TSO1-like CXC 5,6.685403491
Lcu.1GRN.Chr4,407749465,407751843,Lcu.1GRN.4g054690,Lcu.1GRN.4g054690,Protein trichome birefringence-like,5.124512977
Lcu.1GRN.Chr4,114009631,114010290,Lcu.1GRN.4g016020,Lcu.1GRN.4g016020,Protein trichome birefringence-like 33,6.446870086
Lcu.1GRN.Chr3,348584862,348589620,Lcu.1GRN.3g048020,Lcu.1GRN.3g048020,protein TRIGALACTOSYLDIACYLGLYCEROL 4;  chloroplastic-like,4.594173006
Lcu.1GRN.Chr4,151766872,151770736,Lcu.1GRN.4g019540,Lcu.1GRN.4g019540,protein ULTRAPETALA 1,8.422807718
Lcu.1GRN.Chr2,135305953,135308983,Lcu.1GRN.2g025950,Lcu.1GRN.2g025950,Protein UPSTREAM OF FLC,7.847914807
Lcu.1GRN.Chr6,398274292,398274983,Lcu.1GRN.6g052580,Lcu.1GRN.6g052580,Protein-serine/threonine phosphatase,8.617707281
Lcu.1GRN.Chr3,385541839,385542435,Lcu.1GRN.3g054880,Lcu.1GRN.3g054880,Protein-serine/threonine phosphatase,6.320657337
Lcu.1GRN.Chr3,317673015,317673389,Lcu.1GRN.3g042300,Lcu.1GRN.3g042300,Protein-serine/threonine phosphatase,4.609580801
Lcu.1GRN.Chr3,317699498,317699872,Lcu.1GRN.3g042310,Lcu.1GRN.3g042310,Protein-serine/threonine phosphatase,4.609580801
Lcu.1GRN.Chr6,342455961,342457702,Lcu.1GRN.6g042830,Lcu.1GRN.6g042830,PsbP domain-containing protein,8.188239791
Lcu.1GRN.Chr7,631164903,631169565,Lcu.1GRN.7g069680,Lcu.1GRN.7g069680,PUM-HD domain-containing protein,6.381848133
Lcu.1GRN.Chr2,136552332,136552805,Lcu.1GRN.2g026220,Lcu.1GRN.2g026220,PUM-HD domain-containing protein,5.753268506
Lcu.1GRN.Chr2,136565328,136565801,Lcu.1GRN.2g026250,Lcu.1GRN.2g026250,PUM-HD domain-containing protein,5.753268506
Lcu.1GRN.Chr2,136578179,136578652,Lcu.1GRN.2g026280,Lcu.1GRN.2g026280,PUM-HD domain-containing protein,5.753268506
Lcu.1GRN.Chr4,486185813,486193817,Lcu.1GRN.4g070530,Lcu.1GRN.4g070530,puromycin-sensitive aminopeptidase,5.021599123
Lcu.1GRN.Chr4,499469244,499471262,Lcu.1GRN.4g074030,Lcu.1GRN.4g074030,PXMP2/4 family protein 2,6.685403491
Lcu.1GRN.Chr4,152035226,152035838,Lcu.1GRN.4g019580,Lcu.1GRN.4g019580,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta 1,8.422807718
Lcu.1GRN.Chr4,152035226,152035923,Lcu.1GRN.4g019570,Lcu.1GRN.4g019570,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta 1,8.422807718
Lcu.1GRN.Chr2,415371364,415372991,Lcu.1GRN.2g056230,Lcu.1GRN.2g056230,Pyruvate kinase,5.429720314
Lcu.1GRN.Chr2,415382117,415382834,Lcu.1GRN.2g056240,Lcu.1GRN.2g056240,Pyruvate kinase,5.429720314
Lcu.1GRN.Chr3,348917007,348920012,Lcu.1GRN.3g048130,Lcu.1GRN.3g048130,Quinolinate synthase,4.594173006
Lcu.1GRN.Chr4,290923997,290929139,Lcu.1GRN.4g034550,Lcu.1GRN.4g034550,Rab-GAP TBC domain-containing protein,4.950015125
Lcu.1GRN.Chr2,135761391,135764315,Lcu.1GRN.2g026110,Lcu.1GRN.2g026110,Ras-related protein Rab7,7.040905805
Lcu.1GRN.Chr4,287885195,287891609,Lcu.1GRN.4g033900,Lcu.1GRN.4g033900,RBR-type E3 ubiquitin transferase,5.546140499
Lcu.1GRN.Chr4,114281119,114281577,Lcu.1GRN.4g016110,Lcu.1GRN.4g016110,Receptor-like protein kinase,6.446870086
Lcu.1GRN.Chr2,780406,792179,Lcu.1GRN.2g000420,Lcu.1GRN.2g000420,Remorin_C domain-containing protein,4.930762925
Lcu.1GRN.Chr4,290671827,290675702,Lcu.1GRN.4g034500,Lcu.1GRN.4g034500,Replication factor-A carboxy-terminal domain protein,6.583643643
Lcu.1GRN.Chr4,489022163,489030176,Lcu.1GRN.4g071150,Lcu.1GRN.4g071150,Respiratory burst oxidase,6.979900773
Lcu.1GRN.Chr4,290126920,290132994,Lcu.1GRN.4g034380,Lcu.1GRN.4g034380,Reticulon-like protein,11.44259945
Lcu.1GRN.Chr4,288631998,288632351,Lcu.1GRN.4g034060,Lcu.1GRN.4g034060,Retrotran_gag_3 domain-containing protein,9.514331107
Lcu.1GRN.Chr4,289889552,289890610,Lcu.1GRN.4g034350,Lcu.1GRN.4g034350,Retrotrans_gag domain-containing protein,11.44259945
Lcu.1GRN.Chr4,288628988,288629335,Lcu.1GRN.4g034030,Lcu.1GRN.4g034030,Retrovirus-related Pol polyprotein from transposon RE1,9.514331107
Lcu.1GRN.Chr2,54102110,54102695,Lcu.1GRN.2g015620,Lcu.1GRN.2g015620,Retrovirus-related Pol polyprotein from transposon TNT 1-94,14.05526879
Lcu.1GRN.Chr4,327484898,327485327,Lcu.1GRN.4g040020,Lcu.1GRN.4g040020,Retrovirus-related Pol polyprotein from transposon TNT 1-94,7.341808162
Lcu.1GRN.Chr3,253683423,253686436,Lcu.1GRN.3g030680,Lcu.1GRN.3g030680,Retrovirus-related Pol polyprotein from transposon TNT 1-94,6.623900616
Lcu.1GRN.Chr7,631005509,631006036,Lcu.1GRN.7g069510,Lcu.1GRN.7g069510,Retrovirus-related Pol polyprotein from transposon TNT 1-94,6.381848133
Lcu.1GRN.Chr7,631007483,631008296,Lcu.1GRN.7g069520,Lcu.1GRN.7g069520,Retrovirus-related Pol polyprotein from transposon TNT 1-94,6.381848133
Lcu.1GRN.Chr7,4114881,4115466,Lcu.1GRN.7g002170,Lcu.1GRN.7g002170,Retrovirus-related Pol polyprotein from transposon TNT 1-94,6.272664414
Lcu.1GRN.Chr4,160307744,160312511,Lcu.1GRN.4g020580,Lcu.1GRN.4g020580,Retrovirus-related Pol polyprotein from transposon TNT 1-94,5.737301956
Lcu.1GRN.Chr7,648881846,648882445,Lcu.1GRN.7g077970,Lcu.1GRN.7g077970,Retrovirus-related Pol polyprotein from transposon TNT 1-94,5.577933041
Lcu.1GRN.Chr2,322275870,322276748,Lcu.1GRN.2g043210,Lcu.1GRN.2g043210,Retrovirus-related Pol polyprotein from transposon TNT 1-94,5.503949486
Lcu.1GRN.Chr2,322276775,322280278,Lcu.1GRN.2g043220,Lcu.1GRN.2g043220,Retrovirus-related Pol polyprotein from transposon TNT 1-94,5.503949486
Lcu.1GRN.Chr6,59814287,59814800,Lcu.1GRN.6g007920,Lcu.1GRN.6g007920,Retrovirus-related Pol polyprotein from transposon TNT 1-94,4.791117311
Lcu.1GRN.Chr3,251526944,251527457,Lcu.1GRN.3g030320,Lcu.1GRN.3g030320,Retrovirus-related Pol polyprotein from transposon TNT 1-94,4.766881768
Lcu.1GRN.Chr4,160484491,160486736,Lcu.1GRN.4g020620,Lcu.1GRN.4g020620,Reverse transcriptase domain-containing protein,5.737301956
Lcu.1GRN.Chr3,348875587,348875892,Lcu.1GRN.3g048070,Lcu.1GRN.3g048070,Reverse transcriptase domain-containing protein,4.594173006
Lcu.1GRN.Chr3,348876998,348878044,Lcu.1GRN.3g048090,Lcu.1GRN.3g048090,Reverse transcriptase domain-containing protein,4.594173006
Lcu.1GRN.Chr7,648963120,648969041,Lcu.1GRN.7g078030,Lcu.1GRN.7g078030,Rho GDP-dissociation inhibitor 1,5.841878134
Lcu.1GRN.Chr3,349037848,349039979,Lcu.1GRN.3g048140,Lcu.1GRN.3g048140,Rhodanese-like domain-containing protein 14;  chloroplastic,4.594173006
Lcu.1GRN.Chr4,289131123,289131938,Lcu.1GRN.4g034240,Lcu.1GRN.4g034240,Rhomboid domain-containing protein,8.270727568
Lcu.1GRN.Chr6,343779844,343780938,Lcu.1GRN.6g043090,Lcu.1GRN.6g043090,RHOMBOID-like protein,8.055472679
Lcu.1GRN.Chr2,416217176,416220604,Lcu.1GRN.2g056510,Lcu.1GRN.2g056510,Ribonuclease H,19.53742735
Lcu.1GRN.Chr4,289774467,289781752,Lcu.1GRN.4g034340,Lcu.1GRN.4g034340,Ribonuclease H,11.44259945
Lcu.1GRN.Chr2,53220766,53225574,Lcu.1GRN.2g015420,Lcu.1GRN.2g015420,Ribonuclease H,8.645663378
Lcu.1GRN.Chr2,53299388,53302570,Lcu.1GRN.2g015440,Lcu.1GRN.2g015440,Ribonuclease H,8.645663378
Lcu.1GRN.Chr6,398370813,398373620,Lcu.1GRN.6g052660,Lcu.1GRN.6g052660,Ribonuclease H,8.617707281
Lcu.1GRN.Chr6,398389636,398392443,Lcu.1GRN.6g052670,Lcu.1GRN.6g052670,Ribonuclease H,8.617707281
Lcu.1GRN.Chr4,152064463,152065572,Lcu.1GRN.4g019590,Lcu.1GRN.4g019590,Ribonuclease H,8.422807718
Lcu.1GRN.Chr4,327323271,327327559,Lcu.1GRN.4g040000,Lcu.1GRN.4g040000,Ribonuclease H,7.341808162
Lcu.1GRN.Chr4,328299873,328302083,Lcu.1GRN.4g040200,Lcu.1GRN.4g040200,Ribonuclease H,6.690551233
Lcu.1GRN.Chr4,105939938,105941293,Lcu.1GRN.4g014950,Lcu.1GRN.4g014950,Ribonuclease H,6.685833198
Lcu.1GRN.Chr4,325180605,325182587,Lcu.1GRN.4g039540,Lcu.1GRN.4g039540,Ribonuclease H,6.649028994
Lcu.1GRN.Chr6,341017439,341018701,Lcu.1GRN.6g042570,Lcu.1GRN.6g042570,Ribonuclease H,6.645337919
Lcu.1GRN.Chr3,253675724,253677901,Lcu.1GRN.3g030670,Lcu.1GRN.3g030670,Ribonuclease H,6.623900616
Lcu.1GRN.Chr3,253693049,253694788,Lcu.1GRN.3g030690,Lcu.1GRN.3g030690,Ribonuclease H,6.623900616
Lcu.1GRN.Chr4,114176472,114177605,Lcu.1GRN.4g016070,Lcu.1GRN.4g016070,Ribonuclease H,6.446870086
Lcu.1GRN.Chr4,327723038,327724129,Lcu.1GRN.4g040070,Lcu.1GRN.4g040070,Ribonuclease H,5.823240658
Lcu.1GRN.Chr5,30162534,30164516,Lcu.1GRN.5g012270,Lcu.1GRN.5g012270,Ribonuclease H,5.592569352
Lcu.1GRN.Chr5,30372858,30374849,Lcu.1GRN.5g012380,Lcu.1GRN.5g012380,Ribonuclease H,5.592569352
Lcu.1GRN.Chr5,30387437,30388795,Lcu.1GRN.5g012390,Lcu.1GRN.5g012390,Ribonuclease H,5.592569352
Lcu.1GRN.Chr4,115663287,115666487,Lcu.1GRN.4g016290,Lcu.1GRN.4g016290,Ribonuclease H,5.296686333
Lcu.1GRN.Chr4,491843655,491847551,Lcu.1GRN.4g071870,Lcu.1GRN.4g071870,Ribonuclease H,5.215318822
Lcu.1GRN.Chr4,150125712,150127691,Lcu.1GRN.4g019370,Lcu.1GRN.4g019370,Ribonuclease H,5.20877884
Lcu.1GRN.Chr4,152635004,152637238,Lcu.1GRN.4g019680,Lcu.1GRN.4g019680,Ribonuclease H,4.836624266
Lcu.1GRN.Chr4,115130779,115133403,Lcu.1GRN.4g016220,Lcu.1GRN.4g016220,Ribonuclease H,4.696950058
Lcu.1GRN.Chr2,327994979,328001892,Lcu.1GRN.2g043690,Lcu.1GRN.2g043690,Ribonuclease H,4.383696612
Lcu.1GRN.Chr4,499234111,499237483,Lcu.1GRN.4g073920,Lcu.1GRN.4g073920,Ribonuclease P,6.685403491
Lcu.1GRN.Chr2,796271,797044,Lcu.1GRN.2g000430,Lcu.1GRN.2g000430,Ribonuclease T(2),4.930762925
Lcu.1GRN.Chr4,169355938,169358896,Lcu.1GRN.4g021650,Lcu.1GRN.4g021650,Ribosomal protein,4.690847514
Lcu.1GRN.Chr4,499204950,499207084,Lcu.1GRN.4g073900,Lcu.1GRN.4g073900,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein,6.685403491
Lcu.1GRN.Chr7,648983271,648984887,Lcu.1GRN.7g078060,Lcu.1GRN.7g078060,Ribosomal RNA processing protein 1,5.841878134
Lcu.1GRN.Chr2,1896696,1898506,Lcu.1GRN.2g001100,Lcu.1GRN.2g001100,Ribosome assembly factor mrt4,5.301144802
Lcu.1GRN.Chr4,290774025,290782368,Lcu.1GRN.4g034540,Lcu.1GRN.4g034540,Ribosome biogenesis protein BMS1,6.583643643
Lcu.1GRN.Chr4,107069602,107071910,Lcu.1GRN.4g015110,Lcu.1GRN.4g015110,RING/FYVE/PHD zinc finger protein,8.188917337
Lcu.1GRN.Chr6,274656399,274657152,Lcu.1GRN.6g031810,Lcu.1GRN.6g031810,RING-CH-type domain-containing protein,4.738840699
Lcu.1GRN.Chr6,274666693,274667502,Lcu.1GRN.6g031840,Lcu.1GRN.6g031840,RING-CH-type domain-containing protein,4.738840699
Lcu.1GRN.Chr6,274667620,274668664,Lcu.1GRN.6g031850,Lcu.1GRN.6g031850,RING-CH-type domain-containing protein,4.738840699
Lcu.1GRN.Chr4,492039600,492048365,Lcu.1GRN.4g071920,Lcu.1GRN.4g071920,RING-H2 finger protein ATL20-like,5.215318822
Lcu.1GRN.Chr4,486705629,486708419,Lcu.1GRN.4g070770,Lcu.1GRN.4g070770,RING-type domain-containing protein,7.107624845
Lcu.1GRN.Chr4,328221704,328223080,Lcu.1GRN.4g040190,Lcu.1GRN.4g040190,RING-type domain-containing protein,6.690551233
Lcu.1GRN.Chr2,415653700,415654269,Lcu.1GRN.2g056330,Lcu.1GRN.2g056330,RING-type domain-containing protein,5.978079673
Lcu.1GRN.Chr2,415662862,415663431,Lcu.1GRN.2g056350,Lcu.1GRN.2g056350,RING-type domain-containing protein,5.978079673
Lcu.1GRN.Chr4,151376996,151378930,Lcu.1GRN.4g019490,Lcu.1GRN.4g019490,RING-type domain-containing protein,5.915133039
Lcu.1GRN.Chr4,151378964,151379409,Lcu.1GRN.4g019500,Lcu.1GRN.4g019500,RING-type domain-containing protein,5.915133039
Lcu.1GRN.Chr2,415644775,415645107,Lcu.1GRN.2g056310,Lcu.1GRN.2g056310,RING-type domain-containing protein,5.429720314
Lcu.1GRN.Chr2,1702998,1704034,Lcu.1GRN.2g000990,Lcu.1GRN.2g000990,RING-type domain-containing protein,5.301144802
Lcu.1GRN.Chr7,648679624,648680277,Lcu.1GRN.7g077820,Lcu.1GRN.7g077820,RING-type domain-containing protein,4.413906282
Lcu.1GRN.Chr4,499132515,499139242,Lcu.1GRN.4g073860,Lcu.1GRN.4g073860,RING-type E3 ubiquitin transferase,6.685403491
Lcu.1GRN.Chr6,339308003,339311388,Lcu.1GRN.6g042060,Lcu.1GRN.6g042060,RmlC-like cupin domain-containing protein,7.797029867
Lcu.1GRN.Chr4,486740630,486743512,Lcu.1GRN.4g070790,Lcu.1GRN.4g070790,RNA 3'-terminal phosphate cyclase-like protein,7.107624845
Lcu.1GRN.Chr6,373738734,373747347,Lcu.1GRN.6g047560,Lcu.1GRN.6g047560,RNA helicase,9.646916359
Lcu.1GRN.Chr6,46070539,46079123,Lcu.1GRN.6g006610,Lcu.1GRN.6g006610,RNA pseudouridine synthase 3;  mitochondrial,5.346054845
Lcu.1GRN.Chr6,46079130,46079932,Lcu.1GRN.6g006620,Lcu.1GRN.6g006620,RNA pseudouridine synthase 3;  mitochondrial,5.346054845
Lcu.1GRN.Chr4,106953291,106957466,Lcu.1GRN.4g015060,Lcu.1GRN.4g015060,RNA-directed DNA polymerase,20.84927474
Lcu.1GRN.Chr2,54121740,54122377,Lcu.1GRN.2g015630,Lcu.1GRN.2g015630,RNA-directed DNA polymerase,14.05526879
Lcu.1GRN.Chr2,54905620,54907599,Lcu.1GRN.2g015830,Lcu.1GRN.2g015830,RNA-directed DNA polymerase,12.70278715
Lcu.1GRN.Chr4,289091562,289095857,Lcu.1GRN.4g034220,Lcu.1GRN.4g034220,RNA-directed DNA polymerase,8.870774678
Lcu.1GRN.Chr2,53313693,53317391,Lcu.1GRN.2g015450,Lcu.1GRN.2g015450,RNA-directed DNA polymerase,8.645663378
Lcu.1GRN.Chr4,326875149,326878070,Lcu.1GRN.4g039880,Lcu.1GRN.4g039880,RNA-directed DNA polymerase,8.614435118
Lcu.1GRN.Chr3,384865812,384870029,Lcu.1GRN.3g054750,Lcu.1GRN.3g054750,RNA-directed DNA polymerase,8.567536692
Lcu.1GRN.Chr3,384872059,384876276,Lcu.1GRN.3g054760,Lcu.1GRN.3g054760,RNA-directed DNA polymerase,8.567536692
Lcu.1GRN.Chr3,384877109,384880077,Lcu.1GRN.3g054770,Lcu.1GRN.3g054770,RNA-directed DNA polymerase,8.567536692
Lcu.1GRN.Chr3,385178189,385179874,Lcu.1GRN.3g054820,Lcu.1GRN.3g054820,RNA-directed DNA polymerase,8.567536692
Lcu.1GRN.Chr4,151856383,151858077,Lcu.1GRN.4g019550,Lcu.1GRN.4g019550,RNA-directed DNA polymerase,8.422807718
Lcu.1GRN.Chr4,151858117,151862811,Lcu.1GRN.4g019560,Lcu.1GRN.4g019560,RNA-directed DNA polymerase,8.422807718
Lcu.1GRN.Chr4,107152842,107155529,Lcu.1GRN.4g015120,Lcu.1GRN.4g015120,RNA-directed DNA polymerase,8.188917337
Lcu.1GRN.Chr4,324785288,324789665,Lcu.1GRN.4g039410,Lcu.1GRN.4g039410,RNA-directed DNA polymerase,8.04279485
Lcu.1GRN.Chr4,324801994,324806519,Lcu.1GRN.4g039430,Lcu.1GRN.4g039430,RNA-directed DNA polymerase,8.04279485
Lcu.1GRN.Chr3,385364880,385366656,Lcu.1GRN.3g054840,Lcu.1GRN.3g054840,RNA-directed DNA polymerase,7.849592319
Lcu.1GRN.Chr6,339594938,339596866,Lcu.1GRN.6g042100,Lcu.1GRN.6g042100,RNA-directed DNA polymerase,7.797029867
Lcu.1GRN.Chr4,488631264,488633597,Lcu.1GRN.4g071050,Lcu.1GRN.4g071050,RNA-directed DNA polymerase,7.14254818
Lcu.1GRN.Chr4,488633649,488635186,Lcu.1GRN.4g071060,Lcu.1GRN.4g071060,RNA-directed DNA polymerase,7.14254818
Lcu.1GRN.Chr4,488639989,488644359,Lcu.1GRN.4g071070,Lcu.1GRN.4g071070,RNA-directed DNA polymerase,7.14254818
Lcu.1GRN.Chr4,488646597,488648930,Lcu.1GRN.4g071080,Lcu.1GRN.4g071080,RNA-directed DNA polymerase,7.14254818
Lcu.1GRN.Chr4,488648982,488650519,Lcu.1GRN.4g071090,Lcu.1GRN.4g071090,RNA-directed DNA polymerase,7.14254818
Lcu.1GRN.Chr3,252069297,252077396,Lcu.1GRN.3g030420,Lcu.1GRN.3g030420,RNA-directed DNA polymerase,6.975998139
Lcu.1GRN.Chr6,339007059,339011429,Lcu.1GRN.6g041910,Lcu.1GRN.6g041910,RNA-directed DNA polymerase,6.768322871
Lcu.1GRN.Chr6,339166553,339168432,Lcu.1GRN.6g041980,Lcu.1GRN.6g041980,RNA-directed DNA polymerase,6.768322871
Lcu.1GRN.Chr4,486295513,486297490,Lcu.1GRN.4g070580,Lcu.1GRN.4g070580,RNA-directed DNA polymerase,6.693593059
Lcu.1GRN.Chr4,327991281,327994439,Lcu.1GRN.4g040120,Lcu.1GRN.4g040120,RNA-directed DNA polymerase,6.690551233
Lcu.1GRN.Chr4,325334149,325336472,Lcu.1GRN.4g039580,Lcu.1GRN.4g039580,RNA-directed DNA polymerase,6.649028994
Lcu.1GRN.Chr4,325342226,325345918,Lcu.1GRN.4g039590,Lcu.1GRN.4g039590,RNA-directed DNA polymerase,6.649028994
Lcu.1GRN.Chr4,325348343,325349641,Lcu.1GRN.4g039600,Lcu.1GRN.4g039600,RNA-directed DNA polymerase,6.649028994
Lcu.1GRN.Chr4,290660166,290665587,Lcu.1GRN.4g034490,Lcu.1GRN.4g034490,RNA-directed DNA polymerase,6.583643643
